store_code	id	price	availability
LOJINHADALOMA	15942836867	6,90BRL 	in_stock
LOJINHADALOMA	15942841605	6,90BRL 	in_stock
LOJINHADALOMA	15984745504	4,00BRL 	in_stock
LOJINHADALOMA	15942842862	4,90BRL 	in_stock
LOJINHADALOMA	15942842117	4,90BRL 	in_stock
LOJINHADALOMA	15984746895	4,00BRL 	in_stock
LOJINHADALOMA	15942439891	5,90BRL 	in_stock
LOJINHADALOMA	15942438243	5,90BRL 	in_stock
LOJINHADALOMA	15942428679	29,90BRL 	in_stock
LOJINHADALOMA	15947397094	8,90BRL 	in_stock
LOJINHADALOMA	16039970999	8,90BRL 	in_stock
LOJINHADALOMA	15996595870	24,90BRL 	in_stock
LOJINHADALOMA	15948738285	42,90BRL 	in_stock
LOJINHADALOMA	15948329793	10,50BRL 	in_stock
LOJINHADALOMA	16082177739	9,90BRL 	in_stock
LOJINHADALOMA	16062749423	8,90BRL 	in_stock
LOJINHADALOMA	16039971000	15,90BRL 	in_stock
LOJINHADALOMA	16039971002	25,50BRL 	in_stock
LOJINHADALOMA	15974298656	0,50BRL 	in_stock
LOJINHADALOMA	15949417560	0,75BRL 	in_stock
LOJINHADALOMA	16039971004	2,50BRL 	in_stock
LOJINHADALOMA	16039971005	2,50BRL 	in_stock
LOJINHADALOMA	15945186813	2,00BRL 	in_stock
LOJINHADALOMA	16062749424	2,00BRL 	in_stock
LOJINHADALOMA	16039971007	2,00BRL 	in_stock
LOJINHADALOMA	16039971008	2,00BRL 	in_stock
LOJINHADALOMA	16039971010	2,00BRL 	in_stock
LOJINHADALOMA	15964695833	2,00BRL 	in_stock
LOJINHADALOMA	16062749425	11,40BRL 	in_stock
LOJINHADALOMA	16039971012	29,00BRL 	in_stock
LOJINHADALOMA	16006793398	35,00BRL 	in_stock
LOJINHADALOMA	16039971013	26,90BRL 	in_stock
LOJINHADALOMA	15947398675	7,90BRL 	in_stock
LOJINHADALOMA	15957801757	32,90BRL 	in_stock
LOJINHADALOMA	16006793399	17,90BRL 	in_stock
LOJINHADALOMA	16033905297	32,90BRL 	in_stock
LOJINHADALOMA	15948812258	22,90BRL 	in_stock
LOJINHADALOMA	15948320274	8,90BRL 	in_stock
LOJINHADALOMA	15948334081	8,90BRL 	in_stock
LOJINHADALOMA	16039971015	4,90BRL 	in_stock
LOJINHADALOMA	16039971016	4,90BRL 	in_stock
LOJINHADALOMA	15945127602	4,90BRL 	in_stock
LOJINHADALOMA	15996720789	24,90BRL 	in_stock
LOJINHADALOMA	15950334518	15,90BRL 	in_stock
LOJINHADALOMA	16039971019	1,90BRL 	in_stock
LOJINHADALOMA	16039971021	32,90BRL 	in_stock
LOJINHADALOMA	16039971023	32,90BRL 	in_stock
LOJINHADALOMA	15950345391	2,50BRL 	in_stock
LOJINHADALOMA	15948817098	19,90BRL 	in_stock
LOJINHADALOMA	15945144590	19,90BRL 	in_stock
LOJINHADALOMA	15948337954	4,90BRL 	in_stock
LOJINHADALOMA	16039971033	4,90BRL 	in_stock
LOJINHADALOMA	15996724114	8,90BRL 	in_stock
LOJINHADALOMA	15996725366	10,90BRL 	in_stock
LOJINHADALOMA	15948335445	3,90BRL 	in_stock
LOJINHADALOMA	16006785160	7,90BRL 	in_stock
LOJINHADALOMA	16039971035	4,90BRL 	in_stock
LOJINHADALOMA	16039971036	4,90BRL 	in_stock
LOJINHADALOMA	16062749429	15,40BRL 	in_stock
LOJINHADALOMA	15960430724	4,90BRL 	in_stock
LOJINHADALOMA	15960432119	4,90BRL 	in_stock
LOJINHADALOMA	16039971037	4,90BRL 	in_stock
LOJINHADALOMA	15960434025	4,90BRL 	in_stock
LOJINHADALOMA	16039971038	4,90BRL 	in_stock
LOJINHADALOMA	15960435694	4,90BRL 	in_stock
LOJINHADALOMA	15960439133	4,90BRL 	in_stock
LOJINHADALOMA	16062749430	18,90BRL 	in_stock
LOJINHADALOMA	15960439838	4,90BRL 	in_stock
LOJINHADALOMA	16039971039	4,90BRL 	in_stock
LOJINHADALOMA	16082177718	13,00BRL 	in_stock
LOJINHADALOMA	15948808147	19,90BRL 	in_stock
LOJINHADALOMA	15950121726	6,90BRL 	in_stock
LOJINHADALOMA	15948809885	12,90BRL 	in_stock
LOJINHADALOMA	15948809214	10,90BRL 	in_stock
LOJINHADALOMA	15945146925	12,50BRL 	in_stock
LOJINHADALOMA	16039971040	26,90BRL 	in_stock
LOJINHADALOMA	15950125336	21,90BRL 	in_stock
LOJINHADALOMA	16082177697	26,90BRL 	in_stock
LOJINHADALOMA	15950089399	4,90BRL 	in_stock
LOJINHADALOMA	15945152983	4,90BRL 	in_stock
LOJINHADALOMA	15945155006	3,90BRL 	in_stock
LOJINHADALOMA	15950085286	3,90BRL 	in_stock
LOJINHADALOMA	15996726874	3,90BRL 	in_stock
LOJINHADALOMA	16039971041	13,60BRL 	in_stock
LOJINHADALOMA	15948350005	1,00BRL 	in_stock
LOJINHADALOMA	15944829098	14,50BRL 	in_stock
LOJINHADALOMA	16082177748	34,90BRL 	in_stock
LOJINHADALOMA	15950354954	21,90BRL 	in_stock
LOJINHADALOMA	15950359315	12,90BRL 	in_stock
LOJINHADALOMA	15950369473	12,90BRL 	in_stock
LOJINHADALOMA	15950367158	12,90BRL 	in_stock
LOJINHADALOMA	15950368683	12,90BRL 	in_stock
LOJINHADALOMA	15945158361	8,90BRL 	in_stock
LOJINHADALOMA	15949419764	17,90BRL 	in_stock
LOJINHADALOMA	15945160101	6,90BRL 	in_stock
LOJINHADALOMA	15996722426	6,90BRL 	in_stock
LOJINHADALOMA	15950114085	12,90BRL 	in_stock
LOJINHADALOMA	15948351638	6,90BRL 	in_stock
LOJINHADALOMA	15948357117	12,90BRL 	in_stock
LOJINHADALOMA	15974314925	9,50BRL 	in_stock
LOJINHADALOMA	15974315185	9,50BRL 	in_stock
LOJINHADALOMA	16082177753	8,90BRL 	in_stock
LOJINHADALOMA	15974315493	9,50BRL 	in_stock
LOJINHADALOMA	15996633575	8,90BRL 	in_stock
LOJINHADALOMA	16039971044	4,90BRL 	in_stock
