ATUALIZAR 																																										
ID	C?digo (SKU)	Descri??o	Unidade	Classifica??o fiscal	Origem	Pre?o	Valor IPI fixo	Observa??es	Situa??o	Estoque	Pre?o de custo	C?d do Fornecedor	Fornecedor	Localiza??o	Estoque m?ximo	Estoque m?nimo	Peso l?quido (Kg)	Peso bruto (Kg)	GTIN/EAN	GTIN/EAN tribut?vel	Descri??o complementar	CEST	C?digo de Enquadramento IPI	Formato embalagem	Largura embalagem	Altura embalagem	Comprimento embalagem	Di?metro embalagem	Tipo do produto	URL imagem 1	URL imagem 2	URL imagem 3	URL imagem 4	URL imagem 5	URL imagem 6	Categoria	C?digo do pai	Varia??es	Marca	Garantia	Sob encomenda	Pre?o promocional
665834013	9337	CAMARA 700X25C PACO VALV-FINA 48MM | 9337	UN	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	22	0		Ativo	0	12.72	9337	JULIO ANDO & CIA LTDA		0	0	0	0	7908005913727		<p>Descri??o do Produto</p> <p>C?mara aro 700x25c borracha but?lica v?lvula presta 48mm certificada pelo inmetro</p> <p>embalagem: polybag</p> <p>especifica??es:</p> <p>aro 700x25c (25-622mm)</p> <p>v?lvula presta 48mm</p> <p>alta resistencia</p> <p>conte?do da embalagem:</p> <p>01 c?mara para bicicleta</p> <p>composi??o: borracha but?lica.</p> <p>marca: paco</p> <p>garantia: 90 dias contra defeitos de fabrica??o</p> <p> </p> <p>principais caracter?sticas da borracha but?lica</p> <p>elevada impermeabilidade aos gases e ao ar</p> <p>boas propriedades de flex?o</p> <p>resistente ao calor</p> <p>resistente ao envelhecimento provocado pela intemp?rie</p> <p>resistente a produto qu?micos, gorduras e a substancia fortemente oxidantes</p>	16.009.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/e37d1c298e6562d138e1dcfca4460f52.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/c48710094f35a298d3dc669b334a6629.jpg					Pneus e C?maras > C?maras de Ar > Aro 700			PACO		N?o	0
612090132	59855	CAMARA 700X25C, KENDA VALV-FINA 48MM | 059855	PC	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	34	0		Ativo	0	20.65	59855	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	4713309155895			16.009.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/103f4dfcfcc144182bec8f3af89a32ae.jpg						Pneus e C?maras > C?maras de Ar > Aro 700			KENDA		N?o	0
612090138	59874	CAMARA 700X28/32C,KENDA VALV-FINA 48MM | 059874	PC	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	37	0		Ativo	4	22.33	59874	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	4710405475919			16.009.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/1944bc321557b686f10d4bf17848feff.jpg						Pneus e C?maras > C?maras de Ar > Aro 700			KENDA		N?o	0
658792616	59032	CAMARA 700X35/40C KENDA, VALV-GROSSA 35MM | 59032	PC	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	33	0		Ativo	2	22.44	59032	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	4717294988803		<p>CAMARA 700 X 35/40C, SCHRADER 35MM, BUTYL - KENDA </p>	16.009.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/d30e7c666ffaf36e33b85c233e3f19cc.jpg						Pneus e C?maras > C?maras de Ar > Aro 700			KENDA		N?o	0
612090144	59032	CAMARA 700X35/40C,KENDA VAVL-GROSSA 35MM | 059032	PC	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	32	0		Ativo	2	19.54	59032	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	4717294988803			16.009.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/73ffe78e22be480d87edd6ea8962f1d6.jpg						Pneus e C?maras > C?maras de Ar > Aro 700			KENDA		N?o	0
665386771	59652	CAMARA 700X35/43C KENDA VALV-FINA 48MM | 59652	PC	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	36	0		Ativo	4	22.2	59652	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	4717294988841		<p>CAMARA 700 X 35/43C, PRESTA 48MM, </p>	16.009.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/01673daa4d655f806b3bfddf021fac9a.jpg						Pneus e C?maras > C?maras de Ar > Aro 700			KENDA		N?o	0
664312991	59879	CAMARA 700X35C JOURNRY VALV-GROSSA 48MM | 59879	UN	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	26	0		Ativo	4	15.39	59879	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	6910000004578		<p>C?MARA 700 X 35C, SCHRADER 48MM, BUTYL - JOURNEY</p>	16.009.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/0a4d50ffad8a440f05af8d53611ecaad.jpg						Pneus e C?maras > C?maras de Ar > Aro 700			JOURNEY		N?o	0
597616951	72683	CAMARA MAX TUBE 26 X 1.95/2.125 V.PRESTA 48MM | 72683	PC	4013.20.00	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	19	0		Ativo	1	11.56	172683	CICLO CAIRU LTDA		0	0	0	0	7908193621626					Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/4dfc1a024d6c96c0aea78fde97afd167.jpg						Pneus e C?maras > C?maras de Ar > Aro 26			max tube		N?o	0
602561202	2396	CAMBIO DIANT. ABSOLUTE WILD P/2X9V | 2396	PC	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	115	0		Ativo	1	69.9	52396	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	6940194029668					Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/90cebcb6bcd721c0580017721f4a36ef.jpg						Pe?as e Componentes > Cambios > Cambios Dianteiros			Absolute		N?o	0
592032034	228	CAMBIO DIANTEIRO 31,8MM PUXA POR CIMA PRETO | 000228	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	13	0	;	Ativo	0	7.31				0	0	0	0							0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/48f115973bbcdf07091055819923ce4d.jpeg						Pe?as e Componentes > Cambios > Cambios Dianteiros			CHINA		N?o	0
666481764	16390	CAMBIO DIANTEIRO SHIMANO ALTUS CT90 COM ENCAIXE CENTRAL | 16390	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	65	0		Ativo	0	0				0	0	0.275	0.275			<p>- MARCA: SHIMANO</p> <p>- LINHA: ALTUS</p> <p>- MODELO: FD-CT90</p> <p>- FIXA??O E-TYPE ( FIXADO NO MOVIMENTO CENTRAL DO PEDIVELA )</p> <p>- SUPORTA AT? 36D</p> <p>- MATERIAL: A?O</p> <p>- PUXA POR CIMA</p> <p>- CHAINSTAY COM ANGULO DE 63? - 66?</p> <p>- VELOCIDADES: 3X6 / 3X7 / 3X8</p> <p>- PESO: 275G</p>			Pacote / Caixa	11	6	16	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/76f30a4639708f6d8799d4adc03d08c1.png	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/331c7f0ba8934422120985f1b70a5811.png	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/3195c6abaf322dac6fa23ff76e323907.png	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/d38c66dba77878c99178d18c2a30076c.png			Pe?as e Componentes > Cambios > Cambios Dianteiros			Shimano		N?o	0
592036808	9293	CAMBIO DIANTEIRO SUNRUN 31.8/34.9MM DUAL 42/44DT | 9293	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	22	0	BLUE CYCLE 05/19;JULIO AND? 03/20;	Ativo	8	12.82				0	0	0.18	0.18	7908005913178		<p>- MARCA: SUNRUN</p> <p>- MODELO: DUAL PULL</p> <p>- DIAMETRO DA ABRA?ADEIRA: 31,8/34,9MM</p> <p>- MATERIAL: A?O, PLASTICO E PVC</p> <p>- 42 AT? 44 DENTES</p> <p>- SISTEMA INDEX</p> <p>- DUAL PULL ( PUXA POR CIMA E BAIXO )</p> <p>- PARA 7/8 VELOCIDADES</p> <p>- PESO: 180G</p>			Pacote / Caixa	11	6	16	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/789a7c7ac0a439baeac2f90d7d7d7fe2.jpg						Pe?as e Componentes > Cambios > Cambios Dianteiros			SUNRUN		N?o	0
594136939	11895	CAMBIO DT 31,8 DUAL CROM VELOFORCE |11895	UN	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	26	0		Ativo	10	15.9	11895	JR Com Bicicletas Aces Ltda SC		0	0	0	0	1189563478		<p>? Cambio dianteiro</p> <p>? Di?metro da abra?adeira : 30,2 mm</p> <p>? Sistema de cabo Dual: Puxa o cabo por cima e por baixo</p> <p>? Cor: Cromado</p> <p>? Composi??o: A?o e Pvc</p> <p>? Marca : Veloforce </p>	00.000.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/a47d3aed43b0f818651bcdf9f0e98af2.jpg						Pe?as e Componentes > Cambios > Cambios Dianteiros			VELOFORCE		N?o	0
601661697	448	CAMBIO DT SHIMANO TOURNEY FD-TZ500 42D 31.8MM DOWN SWING | 0448	UN	8714.99.10	1 - Estrangeira - Importa??o direta, exceto a indicada no c?digo 6	53	0		Ativo	5	32.24	1050448	BLUE CYCLE & FISHING DISTRIBUIDORA SA		0	0	0	0.153						Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/a4ff8ac6112f08ed8ddc56301505f9f5.jpg						Pe?as e Componentes > Cambios > Cambios Dianteiros			Shimano		N?o	0
592035107	51944	CAMBIO LOGAN TRASEIRO 7V INDEX S/GANCHEIRA PRETO | 051944	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	31	0	JR 10/19;ISAPA 05/21;	Ativo	18	19.9				0	1	0	0	7890013601027		<p>- MARCA: LOGAN</p> <p>- MODELO: 6/7V INDEX</p> <p>- VELOCIDADES: 6 E 7</p> <p>- ROLDANA DE 11 DENTES</p> <p>- COR: PRETO/VERMELHO</p> <p>- PESO: 299g</p> <p>- MATERIAL: A?O E NYLON</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/1a63ec9b23d4f4d3fa45435649e7abe3.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/fce3d07d45647f4e2720ac431715ce2c.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/4ad9391d9c7e88b1ba804994f8748353.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/9238e201bb9a980d6f69f7d3729b4657.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/c84b68ad22d3ccc7908604809fc70009.jpg		Pe?as e Componentes > Cambios > Cambios Traseiros			LOGAN	3 meses	N?o	0
668124848	9610	CAMBIO PACO DIANTEIRO DUAL PULL 28.6/31.8 48D | 9610	UN	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	12	0		Ativo	9	7.42	9610	JULIO ANDO & CIA LTDA		0	0	0	0	7908005916162		<p>C?mbio dianteiro dual pull 48 dentes para tubo de canote 28.6/31.8mm</p> <p>embalagem: polybag</p> <p>cor: preto</p> <p>composi??o: a?o e pvc</p> <p>marca: paco</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/4f6ecdbb0fb6ae9f8c3e226bd9ab7d6c.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/9a101f47c204335a8d1c6b7def429250.jpg					Pe?as e Componentes > Cambios > Cambios Dianteiros			PACO		N?o	0
602739165	9295	CAMBIO PACO TRASEIRO 6V PRETO C/ GANCHEIRA | 009295	UN	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	19	0		Ativo	27	10.81	9295	JULIO ANDO & CIA LTDA		0	0	0	0	7908005913192		<p>Cambio traseiro 6v preto com gancheira e 2 roldanas vermelhas</p> <p>para roda livre com m?ximo de 36 dentes</p> <p>cor: preto com as 02 roldanas vermelhas</p> <p>composi??o: a?o e pvc</p> <p>marca: paco</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/04afaa5f5877cc32703969f8ee4eb803.jpg						Pe?as e Componentes > Cambios > Cambios Traseiros			PACO		N?o	0
664178374	2010	CAMBIO PEAK TRASEIRO 6V CROMADO C/GANCHEIRA | 2010	UN	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	17	0		Ativo	7	8.9	2010	JR Com Bicicletas Aces Ltda SC		0	0	0	0	2010920123534		<p>Descri??o do Produto</p> <p>+</p> <p>Caracter?sticas/Atributos:</p> <p> </p> <p>? Marca : Peak</p> <p>? Velocidades 6</p> <p>? Com gancheira.</p> <p>? Traseiro</p> <p>? Zincado</p>	00.000.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/80e7a9f15ef3a2c6e860b60ce5c0e58d.jpg						Pe?as e Componentes > Cambios > Cambios Traseiros			PEAK		N?o	0
592030763	631790	CAMBIO S SHINE DT DUALL 28.6/31,6MM CROMADO 48DT | 631790	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	14	0	BIAPE 12/19;	Ativo	0	3.71				10	2	0	0						Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/648d70738df4ffb1c0c187692e462e76.jpeg						Pe?as e Componentes > Cambios > Cambios Dianteiros			CHINA		N?o	0
592030662	148694	CAMBIO SUNRUN 8V TRASEIRO PRETO 43D MEDIO | 148694	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	36	0	JULIO AND? 03/20;j-and? 07/21;INDEX	Ativo	6	21.45				0	5	0.316	0.316	7908005914670		<p>- MARCA: SUNRUN</p> <p>- MODELO: 8V INDEX</p> <p>- VELOCIDADES: 8</p> <p>- CAGE M?DIO AT? 43 DENTES</p> <p>- FIXA??O DIRETA: SEM GANCHEIRA</p> <p>- MATERIAL: ALUM?NIO</p> <p>- PESO: 316G</p> <p>- COR: PRETO</p>			Pacote / Caixa	11	6	16	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/4136eb2f731a20f320da62db8af1abef.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/a98bd0c370b973d5b76fd7479e114898.webp	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/f173c7b5784396289f69eb9e41c23deb.webp	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/b9741171d5913890b0d82610d014fdcc.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/0a7cf02f2f7d074c1f9ba29843a3e567.png		Pe?as e Componentes > Cambios > Cambios Traseiros			SUNRUN	3 meses	N?o	0
592030477	8244	CAMBIO SUNRUN DIANT-31,8MM OVER P/CIMA 42D PRETO | 008244	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	14	0	J-ANDO 08/21;	Ativo	6	8.54				0	0	0	0	7908005915479		<p>Cambio dianteiro top pull 42d 31.8mm</p> <p>composi??o: a?o peso:180 g embalagem polybag</p> <p>marca: sunrun</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/0f3d97268cb54b46767a6650ddb537de.png						Pe?as e Componentes > Cambios > Cambios Dianteiros			SUNRUN		N?o	0
610334800	53966	CAMBIO TRAS-SPEED 8V, H70, INDEX, PONT, CARBONO | 053966	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	49	0		Ativo	2	29.95	53966	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	6970365350505					Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/904f98e159af064d164df2ecc2824fac.jpg						Pe?as e Componentes > Cambios > Cambios Traseiros			Yamada		N?o	0
596786977	53965	CAMBIO TRAS-SPEED 8V, H70, INDEX, PONT, POLIDA | 53965	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	45	0		Ativo	5	27.62	53965	ISAPA IMPORTACAO E COMERCIO LTDA		0	0	0	0	6970365350505	6970365350505	<p><span style="color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px;">Cambio Traseiro, 8V, H70, Index, Com Ponteira, Alum?nio / Aco, Acabamento Polido / Cromado, Para Bicicleta Speed / Estrada</span></p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/2a5b0b457c06ba1660066a39db275f5e.jpg						Pe?as e Componentes > Cambios			Yamada		N?o	0
624375814	9450	CAMBIO TRASEIRO SUNRUN 7V AT? 43D PRETO | 9450	UN	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	22	0		Ativo	14	9.66	9450	JULIO ANDO & CIA LTDA		0	0	0.23	0.23	7908005914649		<p>- MARCA: SUNRUN</p> <p>- MODELO: CAMBIO TRASEIRO 7V INDEX</p> <p>- VELOCIDADES: 7</p> <p>- CAGE LONGO AT? 43D</p> <p>- FIXA??O DIRETA: SEM GANCHEIRA ( PARAFUSADO NA GANCHEIRA DO QUADRO )</p> <p>- COR: PRETO</p> <p>- PESO: 230G</p> <p>- MATERIAL: A?O, ALUM?NIO E PL?STICO</p>			Pacote / Caixa	11	6	16	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/40f7f569fcb5302dcd0f4f0cb5b0bd66.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/061be86c5f02453525887ea656c9ee54.webp	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/6f97bbd7ff4369dc3eedde90a44c934f.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/f53e44999d42f3bb24e89eceaba0f997.jpg			Pe?as e Componentes > Cambios > Cambios Traseiros			SUNRUN		N?o	0
668124838	10070	CAMBIO TRASEIRO SUNRUN 7V 43D PRETO C/ GANCHEIRA | 10070	UN	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	23	0		Ativo	15	11.11	10070	JULIO ANDO & CIA LTDA		0	0	0	0	7908005921111		<p>Cambio tras 7v index preto capacidade de at? 43d cage longo</p> <p>embalagem: polybag</p> <p>marca: sunrun</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/967f13197c52bee9eb963227554b985b.jpg						Pe?as e Componentes > Cambios > Cambios Traseiros			SUNRUN		N?o	0
592034318	5847	CAMBIO TRASEIRO SUNRUN 9V CAGE LONGO 40D | 005847	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	48	0	j-and? 11/21;	Ativo	4	27.08				0	5	0.28	0.28	7908005915509		<p>- MARCA: SUNRUN</p> <p>- MODELO: CAMBIO TRASEIRO 9V INDEX</p> <p>- VELOCIDADES: 8 E 9</p> <p>- CAGE LONGO AT? 40D</p> <p>- COR: PRETO</p> <p>- PESO: 280g</p> <p>- MATERIAL: A?O, ALUM?NIO E PL?STICO</p>			Pacote / Caixa	11	6	16	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/ba089d9f42952b9ff206af3318dc608e.jpg						Pe?as e Componentes > Cambios > Cambios Traseiros			SUNRUN	3 meses	N?o	0
592031524	108	CAMBIO TRASEIRO SUNRUN 9V CAGE LONGO ATE 43DT | 000108	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	45	0	JULIO AND? 11/19;JULIO AND? 01/20;j-and? 06/21;	Ativo	27	38.73				0	5	0.29	0.29	7908005914687		<p>- MARCA: GTA</p> <p>- MODELO: SUNRUN INDEX</p> <p>- VELOCIDADES: 8 &amp; 9</p> <p>- CAGE LONGO AT? 43D</p> <p>- COR: PRETO/CINZA</p> <p>- PESO: 290G</p> <p>- MATERIAL: ALUM?NIO</p>			Pacote / Caixa	15	15	15	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/bde86776ae16be78adaa2977dc1ae566.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/05454f0c997c040bb412cea79cf24255.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/338b70754dbb7d0c6bdd269796c368df.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/b3fdbf47729633b844177f8ab85d953c.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/d621a468819ee99ffc8e1603b988e6d8.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/55c9b29b43ffba59416cb4ecbf304580.jpg	Pe?as e Componentes > Cambios > Cambios Traseiros			SUNRUN	3 meses	N?o	0
594136934	11900	CAMBIO TRASEIRO VELOFORCE S/ GANCHEIRA 7V | 11900	UN	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	29	0		Ativo	0	17.9	11900	JR Com Bicicletas Aces Ltda SC		0	0	0	0	1190088311			00.000.00		Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/9bd3d67f1a03c4a616efccc92d462848.jpg						Pe?as e Componentes > Cambios > Cambios Traseiros			VELOFORCE		N?o	0
592032016	102238	CAMBIO TY-300 TRASEIRO SHIMANO TOURNEY 6/7/8V S/G PRETO | 102238	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	99	0	blue 05/21;	Ativo	7	64				0	3	0	0	7890013600860		<p>- MARCA: SHIMANO</p> <p>- MODELO: RD-TY300</p> <p>- LINHA: TOURNEY</p> <p>- VELOCIDADES: 6/7/8 (18/21/24 MARCHAS)</p> <p>- TROCAS RAPIDAS E PRECISAS</p> <p>- SEM GANCHEIRA</p> <p>- COMPATIVEL COM CASSETES DE AT? 34 DENTES</p> <p>- PESO: 299g</p> <p>- MATERIAL: PL?STICO E A?O</p> <p>- COR: PRETO</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/f11919858c086101e29a1d6be7a8da6b.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/f0831e01e96e0aece48fb3e9f82c244c.jpg					Pe?as e Componentes > Cambios > Cambios Traseiros			Shimano	3 meses	N?o	0
592033139	779	CAMBIO TZ-21 DIANTEIRO 28,6MM P/B CURTO 42/44DT | 000779	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	22	0	;18/21 MARCHAS	Ativo	2	7				0	0	0	0							0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/4da07feee45cc5b526738dfe6cf98dd0.jpeg						Pe?as e Componentes > Cambios > Cambios Dianteiros			Sunrace		N?o	0
592033490	990	CAMBIO TZ-30 DIANTEIRO 28.6MM P/B CURTO 42/44DT | 000990	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	34	0	;21/24 MARCHAS	Ativo	5	21				0	0	0	0							0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/43cb5459d7c75591487dc7aea51cf1ba.jpeg						Pe?as e Componentes > Cambios > Cambios Dianteiros			Shimano		N?o	0
592033537	1014	CAMBIO TZ-31 TRASEIRO SHIMANO 6/7V SEM GANCHEIRA PRETO | 001014	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	79	0	blue cycle 08/20;b-cycle 11/20;	Ativo	1	50.4				0	2	0	0	7890013601164		<p>- MARCA: SHIMANO<br /> - MODELO: RD-TZ31 SEM GANCHEIRA<br /> - LINHA: TOURNEY<br /> - VELOCIDADES: 6 &amp; 7<br /> - HASTE DO CAMBIO: GS<br /> - CAPACIDADE TOTAL: 34 DENTES<br /> - MAXIMA DIFEREN?A FRONTAL: 2O DENTES<br /> - FIXA??O: PARAFUSO<br /> - PESO: 299g<br /> - MATERIAL: PL?STICO E A?O<br /> - COR: PRETO</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/5803c5f541152497ad8ddf7c6960d271.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/deb34ab1509325b4fa65baa7e251661d.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/e6645d02b755fd2cd087b53588dd1cfb.jpg				Pe?as e Componentes > Cambios > Cambios Traseiros			Shimano	3 meses	N?o	0
592031846	1292	CAMBIO TZ-500 6/7V TRASEIRO SHIMANO S/GANCHEIRA PRETO | 01292	Un	8714.99.10	2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no c?digo 7	84	0	BLUE CYCLE 12/19;blue 05/21;	Ativo	3	54.46				0	2	0	0	7890013600822		<p>- MARCA: SHIMANO</p> <p>- MODELO: RD-TZ500 SEM GANCHEIRA</p> <p>- LINHA: TOURNEY</p> <p>- VELOCIDADES: 6 &amp; 7 (18 OU 21 MARCHAS)</p> <p>- CAGE M?DIO</p> <p>- TROCAS RAPIDAS E PRECISAS</p> <p>- HASTE DO CAMBIO: GS</p> <p>- COMPATIVEL COM AT? 28 DENTES</p> <p>- ROLDANAS DE 11 DENTES</p> <p>- FIXA??O: PARAFUSO</p> <p>- PESO: 299g</p> <p>- MATERIAL: PL?STICO E A?O</p> <p>- COR: PRETO</p>			Pacote / Caixa	0	0	0	0	S	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/8c23f1ac44851e51de94b768ca435942.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/045c9dd6994b7632f455e8ac5e0b0281.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/8028e3e18b21d7c432aaab0c43afe6e5.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/fed6112af8928ab030f4cb45ab4c1bdf.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/36bbf1509b13f1b92d367e520ce19ca7.jpg	https://anexos.tiny.com.br/erp/NTY5MTc1MzA4/1e1033213a8e9c607b20daa808ebf356.jpg	Pe?as e Componentes > Cambios > Cambios Traseiros			Shimano	3 meses	N?o	0
