row_number,store_code,id,price,availability
1901,1,835,5,in_stock
1902,1,186,35,in_stock
1903,1,764,5,in_stock
1904,1,757,5,out_of_stock
1905,1,624,5,in_stock
1906,1,8184,5,in_stock
1907,1,4,70,out_of_stock
1908,1,778,5,in_stock
1909,1,813,10,out_of_stock
1910,1,39872,30,in_stock
1911,1,42997,15,in_stock
1912,1,9103,190,in_stock
1913,1,564,60,out_of_stock
1914,1,4087,40,out_of_stock
1915,1,9728,10,out_of_stock
1916,1,44363,20,in_stock
1917,1,44366,25,in_stock
1918,1,44958,25,in_stock
1919,1,382,15,in_stock
1920,1,56678,125,in_stock
1921,1,50886,105,in_stock
1922,1,7279,35,out_of_stock
1923,1,292,25,in_stock
1924,1,1161,170,in_stock
1925,1,7588,100,in_stock
1926,1,140,35,in_stock
1927,1,1129,20,in_stock
1928,1,9104,15,out_of_stock
1929,1,580,20,in_stock
1930,1,51078,85,in_stock
1931,1,9861,20,in_stock
1932,1,131,20,in_stock
1933,1,172,15,in_stock
1934,1,108,60,out_of_stock
1935,1,8244,20,out_of_stock
1936,1,9610,20,out_of_stock
1937,1,59652,50,in_stock
1938,1,9333,25,out_of_stock
1939,1,53211,5,in_stock
1940,1,8104,5,in_stock
1941,1,4959,85,in_stock
1942,1,10003,70,in_stock
1943,1,1154,40,in_stock
1944,1,9443,65,out_of_stock
1945,1,43173,25,out_of_stock
1946,1,54991,15,in_stock
1947,1,11985,10,in_stock
1948,1,4667,15,in_stock
1949,1,5521,25,in_stock
1950,1,4434,15,in_stock
1951,1,8932,220,out_of_stock
1952,1,44154,65,in_stock
1953,1,2410,40,in_stock
1954,1,6256,100,in_stock
1955,1,1321,65,in_stock
1956,1,6047,10,in_stock
1957,1,3997,30,in_stock
1958,1,50168,160,in_stock
1959,1,3999,40,in_stock
1960,1,835,5,in_stock
1961,1,186,35,in_stock
1962,1,764,5,in_stock
1963,1,757,5,out_of_stock
1964,1,624,5,in_stock
1965,1,8184,5,in_stock
1966,1,4,70,out_of_stock
1967,1,778,5,in_stock
1968,1,813,10,out_of_stock
1969,1,39872,30,in_stock
1970,1,42997,15,in_stock
1971,1,9103,190,in_stock
1972,1,564,60,out_of_stock
1973,1,4087,40,out_of_stock
1974,1,9728,10,out_of_stock
1975,1,44363,20,in_stock
1976,1,44366,25,in_stock
1977,1,44958,25,in_stock
1978,1,382,15,in_stock
1979,1,56678,125,in_stock
1980,1,50886,105,in_stock
1981,1,7279,35,out_of_stock
1982,1,292,25,in_stock
1983,1,1161,170,in_stock
1984,1,7588,100,in_stock
1985,1,140,35,in_stock
1986,1,1129,20,in_stock
1987,1,9104,15,out_of_stock
1988,1,580,20,in_stock
1989,1,51078,85,in_stock
1990,1,9861,20,in_stock
1991,1,131,20,in_stock
1992,1,172,15,in_stock
1993,1,5847,70,out_of_stock
1994,1,108,60,out_of_stock
1995,1,8244,20,out_of_stock
1996,1,9610,20,out_of_stock
1997,1,59652,50,in_stock
1998,1,9333,25,out_of_stock
1999,1,53211,5,in_stock
2000,1,8104,5,in_stock
2001,1,4959,85,in_stock
2002,1,10003,70,in_stock
2003,1,1154,40,in_stock
2004,1,9443,65,out_of_stock
2005,1,43173,25,out_of_stock
2006,1,54991,15,in_stock
2007,1,11985,10,in_stock
2008,1,4667,15,in_stock
2009,1,5521,25,in_stock
2010,1,4434,15,in_stock
2011,1,8932,220,out_of_stock
2012,1,44154,65,in_stock
2013,1,2410,40,in_stock
2014,1,6256,100,in_stock
2015,1,1321,65,in_stock
2016,1,6047,10,in_stock
2017,1,3997,30,in_stock
2018,1,50168,160,in_stock
2019,1,3999,40,in_stock
2020,1,835,5,in_stock
2021,1,186,35,in_stock
2022,1,764,5,in_stock
2023,1,757,5,out_of_stock
2024,1,624,5,in_stock
2025,1,8184,5,in_stock
2026,1,4,70,out_of_stock
2027,1,778,5,in_stock
2028,1,813,10,out_of_stock
2029,1,39872,30,in_stock
2030,1,42997,15,in_stock
2031,1,9103,190,in_stock
2032,1,564,60,out_of_stock
2033,1,4087,40,out_of_stock
2034,1,9728,10,out_of_stock
2035,1,44363,20,in_stock
2036,1,44366,25,in_stock
2037,1,44958,25,in_stock
2038,1,382,15,in_stock
2039,1,56678,125,in_stock
2040,1,50886,105,in_stock
2041,1,7279,35,out_of_stock
2042,1,292,25,in_stock
2043,1,1161,170,in_stock
2044,1,7588,100,in_stock
2045,1,140,35,in_stock
2046,1,1129,20,in_stock
2047,1,9104,15,out_of_stock
2048,1,580,20,in_stock
2049,1,51078,85,in_stock
2050,1,9861,20,in_stock
2051,1,131,20,in_stock
2052,1,172,15,in_stock
2053,1,108,60,out_of_stock
2054,1,8244,20,out_of_stock
2055,1,9610,20,out_of_stock
2056,1,59652,50,in_stock
2057,1,9333,25,out_of_stock
2058,1,53211,5,in_stock
2059,1,8104,5,in_stock
2060,1,4959,85,in_stock
2061,1,10003,70,in_stock
2062,1,1154,40,in_stock
2063,1,9443,65,out_of_stock
2064,1,43173,25,out_of_stock
2065,1,54991,15,in_stock
2066,1,11985,10,in_stock
2067,1,4667,15,in_stock
2068,1,5521,25,in_stock
2069,1,4434,15,in_stock
2070,1,8932,220,out_of_stock
2071,1,44154,65,in_stock
2072,1,2410,40,in_stock
2073,1,6256,100,in_stock
2074,1,1321,65,in_stock
2075,1,6047,10,in_stock
2076,1,3997,30,in_stock
2077,1,50168,160,in_stock
2078,1,3999,40,in_stock
2079,1,835,5,in_stock
2080,1,186,35,in_stock
2081,1,764,5,in_stock
2082,1,757,5,out_of_stock
2083,1,624,5,in_stock
2084,1,8184,5,in_stock
2085,1,4,70,out_of_stock
2086,1,778,5,in_stock
2087,1,813,10,out_of_stock
2088,1,39872,30,in_stock
2089,1,42997,15,in_stock
2090,1,9103,190,in_stock
2091,1,564,60,out_of_stock
2092,1,4087,40,out_of_stock
2093,1,9728,10,out_of_stock
2094,1,44363,20,in_stock
2095,1,44366,25,in_stock
2096,1,44958,25,in_stock
2097,1,382,15,in_stock
2098,1,56678,125,in_stock
2099,1,50886,105,in_stock
2100,1,7279,35,out_of_stock
2101,1,292,25,in_stock
2102,1,1161,170,in_stock
2103,1,7588,100,in_stock
2104,1,140,35,in_stock
2105,1,1129,20,in_stock
2106,1,9104,15,out_of_stock
2107,1,580,20,in_stock
2108,1,51078,85,in_stock
2109,1,9861,20,in_stock
2110,1,131,20,in_stock
2111,1,172,15,in_stock
2112,1,108,60,out_of_stock
2113,1,8244,20,out_of_stock
2114,1,9610,20,out_of_stock
2115,1,59652,50,in_stock
2116,1,9333,25,out_of_stock
2117,1,53211,5,in_stock
2118,1,8104,5,in_stock
2119,1,4959,85,in_stock
2120,1,10003,70,in_stock
2121,1,1154,40,in_stock
2122,1,9443,65,out_of_stock
2123,1,43173,25,out_of_stock
2124,1,54991,15,in_stock
2125,1,11985,10,in_stock
2126,1,4667,15,in_stock
2127,1,5521,25,in_stock
2128,1,4434,15,in_stock
2129,1,8932,220,out_of_stock
2130,1,44154,65,in_stock
2131,1,2410,40,in_stock
2132,1,6256,100,in_stock
2133,1,1321,65,in_stock
2134,1,6047,10,in_stock
2135,1,3997,30,in_stock
2136,1,50168,160,in_stock
2137,1,3999,40,in_stock
2138,1,835,5,in_stock
2139,1,186,35,in_stock
2140,1,764,5,in_stock
2141,1,757,5,out_of_stock
2142,1,624,5,in_stock
2143,1,8184,5,in_stock
2144,1,4,70,out_of_stock
2145,1,778,5,in_stock
2146,1,813,10,out_of_stock
2147,1,39872,30,in_stock
2148,1,42997,15,in_stock
2149,1,9103,190,in_stock
2150,1,564,60,out_of_stock
2151,1,4087,40,out_of_stock
2152,1,9728,10,out_of_stock
2153,1,44363,20,in_stock
2154,1,44366,25,in_stock
2155,1,44958,25,in_stock
2156,1,382,15,in_stock
2157,1,56678,125,in_stock
2158,1,50886,105,in_stock
2159,1,7279,35,out_of_stock
2160,1,292,25,in_stock
2161,1,1161,170,in_stock
2162,1,7588,100,in_stock
2163,1,140,35,in_stock
2164,1,1129,20,in_stock
2165,1,9104,15,out_of_stock
2166,1,580,20,in_stock
2167,1,51078,85,in_stock
2168,1,9861,20,in_stock
2169,1,131,20,in_stock
2170,1,172,15,in_stock
2171,1,108,60,out_of_stock
2172,1,8244,20,out_of_stock
2173,1,9610,20,out_of_stock
2174,1,59652,50,in_stock
2175,1,9333,25,out_of_stock
2176,1,53211,5,in_stock
2177,1,8104,5,in_stock
2178,1,4959,85,in_stock
2179,1,10003,70,in_stock
2180,1,1154,40,in_stock
2181,1,9443,65,out_of_stock
2182,1,43173,25,out_of_stock
2183,1,54991,15,in_stock
2184,1,11985,10,in_stock
2185,1,4667,15,in_stock
2186,1,5521,25,in_stock
2187,1,4434,15,in_stock
2188,1,8932,220,out_of_stock
2189,1,44154,65,in_stock
2190,1,2410,40,in_stock
2191,1,6256,100,in_stock
2192,1,1321,65,in_stock
2193,1,6047,10,in_stock
2194,1,3997,30,in_stock
2195,1,50168,160,in_stock
2196,1,3999,40,in_stock
2197,1,835,5,in_stock
2198,1,186,35,in_stock
2199,1,764,5,in_stock
2200,1,757,5,in_stock
2201,1,624,5,in_stock
2202,1,8184,5,in_stock
2203,1,4,70,out_of_stock
2204,1,778,5,in_stock
2205,1,813,10,out_of_stock
2206,1,39872,30,in_stock
2207,1,42997,15,in_stock
2208,1,9103,190,in_stock
2209,1,564,60,out_of_stock
2210,1,4087,40,out_of_stock
2211,1,9728,10,out_of_stock
2212,1,44363,20,in_stock
2213,1,44366,25,in_stock
2214,1,44958,25,in_stock
2215,1,382,15,in_stock
2216,1,56678,125,in_stock
2217,1,50886,105,in_stock
2218,1,7279,35,out_of_stock
2219,1,292,25,in_stock
2220,1,1161,170,in_stock
2221,1,7588,100,in_stock
2222,1,140,35,in_stock
2223,1,1129,20,in_stock
2224,1,9104,15,out_of_stock
2225,1,580,20,in_stock
2226,1,51078,85,in_stock
2227,1,9861,20,in_stock
2228,1,131,20,in_stock
2229,1,172,15,in_stock
2230,1,108,60,out_of_stock
2231,1,8244,20,out_of_stock
2232,1,9610,20,out_of_stock
2233,1,59652,50,in_stock
2234,1,9333,25,out_of_stock
2235,1,53211,5,in_stock
2236,1,8104,5,in_stock
2237,1,4959,85,in_stock
2238,1,10003,70,in_stock
2239,1,1154,40,in_stock
2240,1,9443,65,out_of_stock
2241,1,43173,25,out_of_stock
2242,1,54991,15,in_stock
2243,1,11985,10,in_stock
2244,1,4667,15,in_stock
2245,1,5521,25,in_stock
2246,1,4434,15,in_stock
2247,1,8932,220,out_of_stock
2248,1,44154,65,in_stock
2249,1,2410,40,in_stock
2250,1,6256,100,in_stock
2251,1,1321,65,in_stock
2252,1,6047,10,in_stock
2253,1,3997,30,in_stock
2254,1,50168,160,in_stock
2255,1,3999,40,in_stock
2256,1,835,5,in_stock
2257,1,186,35,in_stock
2258,1,764,5,in_stock
2259,1,757,5,in_stock
2260,1,624,5,in_stock
2261,1,8184,5,in_stock
2262,1,4,70,out_of_stock
2263,1,778,5,out_of_stock
2264,1,813,10,out_of_stock
2265,1,39872,30,in_stock
2266,1,42997,15,in_stock
2267,1,9103,190,in_stock
2268,1,564,60,out_of_stock
2269,1,4087,40,out_of_stock
2270,1,9728,10,out_of_stock
2271,1,44363,20,in_stock
2272,1,44366,25,in_stock
2273,1,44958,25,in_stock
2274,1,382,15,in_stock
2275,1,56678,125,in_stock
2276,1,50886,105,in_stock
2277,1,7279,35,out_of_stock
2278,1,292,25,in_stock
2279,1,1161,170,in_stock
2280,1,7588,100,in_stock
2281,1,140,35,in_stock
2282,1,1129,20,in_stock
2283,1,9104,15,out_of_stock
2284,1,580,20,in_stock
2285,1,51078,85,in_stock
2286,1,9861,20,in_stock
2287,1,131,20,in_stock
2288,1,172,15,in_stock
2289,1,108,60,out_of_stock
2290,1,8244,20,out_of_stock
2291,1,9610,20,out_of_stock
2292,1,59652,50,in_stock
2293,1,9333,25,out_of_stock
2294,1,53211,5,in_stock
2295,1,8104,5,in_stock
2296,1,4959,85,in_stock
2297,1,10003,70,in_stock
2298,1,1154,40,in_stock
2299,1,9443,65,out_of_stock
2300,1,43173,25,out_of_stock
2301,1,54991,15,in_stock
2302,1,11985,10,in_stock
2303,1,4667,15,in_stock
2304,1,5521,25,in_stock
2305,1,4434,15,in_stock
2306,1,8932,220,out_of_stock
2307,1,44154,65,in_stock
2308,1,2410,40,in_stock
2309,1,6256,100,in_stock
2310,1,1321,65,in_stock
2311,1,6047,10,in_stock
2312,1,3997,30,in_stock
2313,1,50168,160,in_stock
2314,1,3999,40,in_stock
2315,1,835,5,in_stock
2316,1,186,35,in_stock
2317,1,764,5,in_stock
2318,1,757,5,in_stock
2319,1,624,5,in_stock
2320,1,8184,5,in_stock
2321,1,4,70,out_of_stock
2322,1,778,5,out_of_stock
2323,1,813,10,out_of_stock
2324,1,39872,30,in_stock
2325,1,42997,15,in_stock
2326,1,9103,190,in_stock
2327,1,564,60,out_of_stock
2328,1,4087,40,out_of_stock
2329,1,9728,10,out_of_stock
2330,1,44363,20,in_stock
2331,1,44366,25,in_stock
2332,1,44958,25,in_stock
2333,1,382,15,in_stock
2334,1,56678,125,in_stock
2335,1,50886,105,in_stock
2336,1,7279,35,out_of_stock
2337,1,292,25,in_stock
2338,1,1161,170,in_stock
2339,1,7588,100,in_stock
2340,1,140,35,in_stock
2341,1,1129,20,in_stock
2342,1,9104,15,out_of_stock
2343,1,580,20,in_stock
2344,1,51078,85,in_stock
2345,1,8149,30,out_of_stock
2346,1,9861,20,in_stock
2347,1,131,20,in_stock
2348,1,172,15,in_stock
2349,1,108,60,out_of_stock
2350,1,8244,20,out_of_stock
2351,1,9610,20,out_of_stock
2352,1,59652,50,in_stock
2353,1,9333,25,out_of_stock
2354,1,53211,5,in_stock
2355,1,8104,5,in_stock
2356,1,4959,85,in_stock
2357,1,10003,70,in_stock
2358,1,1154,40,in_stock
2359,1,9443,65,out_of_stock
2360,1,43173,25,out_of_stock
2361,1,54991,15,in_stock
2362,1,11985,10,in_stock
2363,1,4667,15,in_stock
2364,1,5521,25,in_stock
2365,1,4434,15,in_stock
2366,1,8932,220,out_of_stock
2367,1,44154,65,in_stock
2368,1,2410,40,in_stock
2369,1,6256,100,in_stock
2370,1,1321,65,in_stock
2371,1,6047,10,in_stock
2372,1,3997,30,in_stock
2373,1,50168,160,in_stock
2374,1,3999,40,in_stock
2375,1,835,5,in_stock
2376,1,186,35,in_stock
2377,1,764,5,in_stock
2378,1,757,5,in_stock
2379,1,624,5,in_stock
2380,1,8184,5,in_stock
2381,1,4,70,out_of_stock
2382,1,778,5,out_of_stock
2383,1,813,10,out_of_stock
2384,1,39872,30,in_stock
2385,1,42997,15,in_stock
2386,1,9103,190,in_stock
2387,1,564,60,out_of_stock
2388,1,4087,40,out_of_stock
2389,1,9728,10,out_of_stock
2390,1,44363,20,in_stock
2391,1,44366,25,in_stock
2392,1,44958,25,in_stock
2393,1,382,15,in_stock
2394,1,56678,125,in_stock
2395,1,50886,105,in_stock
2396,1,7279,35,out_of_stock
2397,1,292,25,in_stock
2398,1,1161,170,in_stock
2399,1,7588,100,in_stock
2400,1,140,35,in_stock
2401,1,1129,20,in_stock
2402,1,9104,15,out_of_stock
2403,1,580,20,in_stock
2404,1,51078,85,in_stock
2405,1,8149,30,out_of_stock
2406,1,9861,20,in_stock
2407,1,131,20,in_stock
2408,1,172,15,in_stock
2409,1,108,60,out_of_stock
2410,1,8244,20,out_of_stock
2411,1,9610,20,out_of_stock
2412,1,59652,50,in_stock
2413,1,9333,25,out_of_stock
2414,1,53211,5,in_stock
2415,1,8104,5,in_stock
2416,1,4959,85,in_stock
2417,1,10003,70,in_stock
2418,1,1154,40,in_stock
2419,1,9443,65,out_of_stock
2420,1,43173,25,out_of_stock
2421,1,54991,15,in_stock
2422,1,11985,10,in_stock
2423,1,4667,15,in_stock
2424,1,5521,25,in_stock
2425,1,4434,15,in_stock
2426,1,8932,220,out_of_stock
2427,1,44154,65,in_stock
2428,1,2410,40,in_stock
2429,1,6256,100,in_stock
2430,1,1321,65,in_stock
2431,1,6047,10,in_stock
2432,1,3997,30,in_stock
2433,1,50168,160,in_stock
2434,1,3999,40,in_stock
2435,1,835,5,in_stock
2436,1,186,35,in_stock
2437,1,764,5,in_stock
2438,1,757,5,in_stock
2439,1,624,5,in_stock
2440,1,8184,5,in_stock
2441,1,4,70,out_of_stock
2442,1,778,5,out_of_stock
2443,1,813,10,out_of_stock
2444,1,39872,30,in_stock
2445,1,42997,15,in_stock
2446,1,9103,190,in_stock
2447,1,564,60,out_of_stock
2448,1,4087,40,out_of_stock
2449,1,9728,10,out_of_stock
2450,1,44363,20,in_stock
2451,1,44366,25,in_stock
2452,1,44958,25,in_stock
2453,1,382,15,in_stock
2454,1,56678,125,in_stock
2455,1,50886,105,in_stock
2456,1,7279,35,out_of_stock
2457,1,292,25,in_stock
2458,1,1161,170,in_stock
2459,1,7588,100,in_stock
2460,1,140,35,in_stock
2461,1,1129,20,in_stock
2462,1,9104,15,out_of_stock
2463,1,580,20,in_stock
2464,1,51078,85,in_stock
2465,1,8149,30,in_stock
2466,1,9861,20,in_stock
2467,1,131,20,in_stock
2468,1,172,15,in_stock
2469,1,108,60,out_of_stock
2470,1,8244,20,out_of_stock
2471,1,9610,20,out_of_stock
2472,1,59652,50,in_stock
2473,1,9333,25,out_of_stock
2474,1,53211,5,in_stock
2475,1,8104,5,in_stock
2476,1,4959,85,in_stock
2477,1,10003,70,in_stock
2478,1,1154,40,in_stock
2479,1,9443,65,out_of_stock
2480,1,43173,25,out_of_stock
2481,1,54991,15,in_stock
2482,1,11985,10,in_stock
2483,1,4667,15,in_stock
2484,1,5521,25,in_stock
2485,1,4434,15,in_stock
2486,1,8932,220,out_of_stock
2487,1,44154,65,in_stock
2488,1,2410,40,in_stock
2489,1,6256,100,in_stock
2490,1,1321,65,in_stock
2491,1,6047,10,in_stock
2492,1,3997,30,in_stock
2493,1,50168,160,in_stock
2494,1,3999,40,in_stock
2495,1,835,5,in_stock
2496,1,186,35,in_stock
2497,1,764,5,in_stock
2498,1,757,5,in_stock
2499,1,624,5,in_stock
2500,1,8184,5,in_stock
2501,1,4,70,out_of_stock
2502,1,778,5,out_of_stock
2503,1,813,10,out_of_stock
2504,1,39872,30,in_stock
2505,1,42997,15,in_stock
2506,1,9103,190,in_stock
2507,1,564,60,out_of_stock
2508,1,4087,40,out_of_stock
2509,1,9728,10,out_of_stock
2510,1,44363,20,in_stock
2511,1,44366,25,in_stock
2512,1,44958,25,in_stock
2513,1,382,15,in_stock
2514,1,56678,125,in_stock
2515,1,50886,105,in_stock
2516,1,7279,35,out_of_stock
2517,1,292,25,in_stock
2518,1,1161,170,in_stock
2519,1,7588,100,in_stock
2520,1,140,35,in_stock
2521,1,1129,20,in_stock
2522,1,9104,15,out_of_stock
2523,1,580,20,in_stock
2524,1,51078,85,in_stock
2525,1,8149,30,in_stock
2526,1,9861,20,in_stock
2527,1,131,20,in_stock
2528,1,172,15,in_stock
2529,1,108,60,out_of_stock
2530,1,8244,20,out_of_stock
2531,1,9610,20,out_of_stock
2532,1,59652,50,in_stock
2533,1,9333,25,out_of_stock
2534,1,53211,5,in_stock
2535,1,8104,5,in_stock
2536,1,4959,85,in_stock
2537,1,10003,70,in_stock
2538,1,1154,40,in_stock
2539,1,9443,65,out_of_stock
2540,1,43173,25,out_of_stock
2541,1,54991,15,in_stock
2542,1,11985,10,in_stock
2543,1,4667,15,in_stock
2544,1,5521,25,in_stock
2545,1,4434,15,in_stock
2546,1,8932,220,out_of_stock
2547,1,44154,65,in_stock
2548,1,2410,40,in_stock
2549,1,6256,100,in_stock
2550,1,1321,65,in_stock
2551,1,6047,10,in_stock
2552,1,3997,30,in_stock
2553,1,50168,160,in_stock
2554,1,3999,40,in_stock
2555,1,835,5,in_stock
2556,1,186,35,in_stock
2557,1,764,5,in_stock
2558,1,757,5,in_stock
2559,1,624,5,in_stock
2560,1,8184,5,in_stock
2561,1,4,70,out_of_stock
2562,1,778,5,out_of_stock
2563,1,813,10,out_of_stock
2564,1,39872,30,in_stock
2565,1,42997,15,in_stock
2566,1,9103,190,in_stock
2567,1,564,60,out_of_stock
2568,1,4087,40,out_of_stock
2569,1,9728,10,out_of_stock
2570,1,44363,20,in_stock
2571,1,44366,25,in_stock
2572,1,44958,25,in_stock
2573,1,382,15,in_stock
2574,1,56678,125,in_stock
2575,1,50886,105,in_stock
2576,1,7279,35,out_of_stock
2577,1,292,25,in_stock
2578,1,1161,170,in_stock
2579,1,7588,100,in_stock
2580,1,140,35,in_stock
2581,1,1129,20,in_stock
2582,1,9104,15,out_of_stock
2583,1,580,20,in_stock
2584,1,51078,85,in_stock
2585,1,8149,30,in_stock
2586,1,9861,20,in_stock
2587,1,131,20,in_stock
2588,1,172,15,in_stock
2589,1,108,60,out_of_stock
2590,1,8244,20,out_of_stock
2591,1,9610,20,out_of_stock
2592,1,59652,50,in_stock
2593,1,9333,25,out_of_stock
2594,1,53211,5,in_stock
2595,1,8104,5,in_stock
2596,1,4959,85,in_stock
2597,1,10003,70,in_stock
2598,1,1154,40,in_stock
2599,1,9443,65,out_of_stock
2600,1,43173,25,out_of_stock
2601,1,54991,15,in_stock
2602,1,11985,10,in_stock
2603,1,4667,15,in_stock
2604,1,5521,25,in_stock
2605,1,4434,15,in_stock
2606,1,8932,220,out_of_stock
2607,1,44154,65,in_stock
2608,1,2410,40,in_stock
2609,1,6256,100,in_stock
2610,1,1321,65,in_stock
2611,1,6047,10,in_stock
2612,1,3997,30,in_stock
2613,1,50168,160,in_stock
2614,1,3999,40,in_stock
2615,1,835,5,in_stock
2616,1,186,35,in_stock
2617,1,764,5,in_stock
2618,1,757,5,in_stock
2619,1,624,5,in_stock
2620,1,8184,5,in_stock
2621,1,4,70,out_of_stock
2622,1,778,5,out_of_stock
2623,1,813,10,out_of_stock
2624,1,39872,30,in_stock
2625,1,42997,15,in_stock
2626,1,9103,190,in_stock
2627,1,564,60,out_of_stock
2628,1,4087,40,out_of_stock
2629,1,9728,10,out_of_stock
2630,1,44363,20,in_stock
2631,1,44366,25,in_stock
2632,1,44958,25,in_stock
2633,1,382,15,in_stock
2634,1,56678,125,in_stock
2635,1,50886,105,in_stock
2636,1,7279,35,out_of_stock
2637,1,292,25,in_stock
2638,1,1161,170,in_stock
2639,1,7588,100,in_stock
2640,1,140,35,in_stock
2641,1,1129,20,in_stock
2642,1,9104,15,out_of_stock
2643,1,580,20,in_stock
2644,1,51078,85,in_stock
2645,1,8149,30,in_stock
2646,1,9861,20,in_stock
2647,1,131,20,in_stock
2648,1,172,15,in_stock
2649,1,108,60,out_of_stock
2650,1,8244,20,out_of_stock
2651,1,9610,20,out_of_stock
2652,1,59652,50,in_stock
2653,1,9333,25,out_of_stock
2654,1,53211,5,in_stock
2655,1,8104,5,in_stock
2656,1,4959,85,in_stock
2657,1,10003,70,in_stock
2658,1,1154,40,in_stock
2659,1,9443,65,out_of_stock
2660,1,43173,25,out_of_stock
2661,1,54991,15,in_stock
2662,1,11985,10,in_stock
2663,1,4667,15,in_stock
2664,1,5521,25,in_stock
2665,1,4434,15,in_stock
2666,1,8932,220,out_of_stock
2667,1,44154,65,in_stock
2668,1,2410,40,in_stock
2669,1,6256,100,in_stock
2670,1,1321,65,in_stock
2671,1,6047,10,in_stock
2672,1,3997,30,in_stock
2673,1,50168,160,in_stock
2674,1,3999,40,in_stock
2675,1,835,5,in_stock
2676,1,186,35,in_stock
2677,1,764,5,in_stock
2678,1,757,5,in_stock
2679,1,624,5,in_stock
2680,1,8184,5,in_stock
2681,1,4,70,out_of_stock
2682,1,778,5,out_of_stock
2683,1,813,10,out_of_stock
2684,1,39872,30,in_stock
2685,1,42997,15,in_stock
2686,1,9103,190,in_stock
2687,1,564,60,out_of_stock
2688,1,4087,40,out_of_stock
2689,1,9728,10,out_of_stock
2690,1,44363,20,in_stock
2691,1,44366,25,in_stock
2692,1,44958,25,in_stock
2693,1,382,15,in_stock
2694,1,56678,125,in_stock
2695,1,50886,105,in_stock
2696,1,7279,35,out_of_stock
2697,1,292,25,in_stock
2698,1,1161,170,in_stock
2699,1,7588,100,in_stock
2700,1,140,35,in_stock
2701,1,1129,20,in_stock
2702,1,9104,15,out_of_stock
2703,1,580,20,in_stock
2704,1,51078,85,in_stock
2705,1,8149,30,in_stock
2706,1,9861,20,in_stock
2707,1,131,20,in_stock
2708,1,172,15,in_stock
2709,1,108,60,out_of_stock
2710,1,8244,20,out_of_stock
2711,1,9610,20,out_of_stock
2712,1,59652,50,in_stock
2713,1,9333,25,out_of_stock
2714,1,53211,5,in_stock
2715,1,8104,5,in_stock
2716,1,4959,85,in_stock
2717,1,10003,70,in_stock
2718,1,1154,40,in_stock
2719,1,9443,65,out_of_stock
2720,1,43173,25,out_of_stock
2721,1,54991,15,in_stock
2722,1,11985,10,in_stock
2723,1,4667,15,in_stock
2724,1,5521,25,in_stock
2725,1,4434,15,in_stock
2726,1,8932,220,out_of_stock
2727,1,44154,65,in_stock
2728,1,2410,40,in_stock
2729,1,6256,100,in_stock
2730,1,1321,65,in_stock
2731,1,6047,10,in_stock
2732,1,3997,30,in_stock
2733,1,50168,160,in_stock
2734,1,3999,40,in_stock
2735,1,835,5,in_stock
2736,1,186,35,in_stock
2737,1,764,5,in_stock
2738,1,757,5,in_stock
2739,1,624,5,in_stock
2740,1,8184,5,in_stock
2741,1,4,70,out_of_stock
2742,1,778,5,out_of_stock
2743,1,813,10,out_of_stock
2744,1,39872,30,in_stock
2745,1,42997,15,in_stock
2746,1,9103,190,in_stock
2747,1,564,60,out_of_stock
2748,1,4087,40,out_of_stock
2749,1,9728,10,out_of_stock
2750,1,44363,20,in_stock
2751,1,44366,25,in_stock
2752,1,44958,25,in_stock
2753,1,382,15,in_stock
2754,1,56678,125,in_stock
2755,1,50886,105,in_stock
2756,1,7279,35,out_of_stock
2757,1,292,25,in_stock
2758,1,1161,170,in_stock
2759,1,7588,100,in_stock
2760,1,140,35,in_stock
2761,1,1129,20,in_stock
2762,1,9104,15,out_of_stock
2763,1,580,20,in_stock
2764,1,51078,85,in_stock
2765,1,8149,30,in_stock
2766,1,9861,20,in_stock
2767,1,131,20,in_stock
2768,1,172,15,in_stock
2769,1,108,60,out_of_stock
2770,1,8244,20,out_of_stock
2771,1,9610,20,out_of_stock
2772,1,59652,50,in_stock
2773,1,9333,25,out_of_stock
2774,1,53211,5,in_stock
2775,1,8104,5,in_stock
2776,1,4959,85,in_stock
2777,1,10003,70,in_stock
2778,1,1154,40,in_stock
2779,1,9443,65,out_of_stock
2780,1,43173,25,out_of_stock
2781,1,54991,15,in_stock
2782,1,11985,10,in_stock
2783,1,4667,15,in_stock
2784,1,5521,25,in_stock
2785,1,4434,15,in_stock
2786,1,8932,220,out_of_stock
2787,1,44154,65,in_stock
2788,1,2410,40,in_stock
2789,1,6256,100,in_stock
2790,1,1321,65,in_stock
2791,1,6047,10,in_stock
2792,1,3997,30,in_stock
2793,1,50168,160,in_stock
2794,1,3999,40,in_stock
2795,1,835,5,in_stock
2796,1,186,35,in_stock
2797,1,764,5,in_stock
2798,1,757,5,in_stock
2799,1,624,5,in_stock
2800,1,8184,5,in_stock
2801,1,4,70,out_of_stock
2802,1,778,5,out_of_stock
2803,1,813,10,out_of_stock
2804,1,39872,30,in_stock
2805,1,42997,15,in_stock
2806,1,9103,190,in_stock
2807,1,564,60,out_of_stock
2808,1,4087,40,out_of_stock
2809,1,9728,10,out_of_stock
2810,1,44363,20,in_stock
2811,1,44366,25,in_stock
2812,1,44958,25,in_stock
2813,1,382,15,in_stock
2814,1,56678,125,in_stock
2815,1,50886,105,in_stock
2816,1,7279,35,out_of_stock
2817,1,292,25,in_stock
